"indiv","sex","ars","f","smlh","pack","migrant","littersize","littersync","index","rain","rainsd","age","packsize","fhresid"
"HF248","F",0,0.0078125,1.21055446932018,"1H",FALSE,6,TRUE,1,78.1333333333333,51.1492350130893,2,18.1666666666667,0.17276189583868
"HF248","F",2,0.0078125,1.21055446932018,"1H",FALSE,6,TRUE,1,8.66666666666667,11.5902257671425,3,16.9166666666667,0.17276189583868
"HF251","F",0,0.10546875,0.985404928851387,"1H",FALSE,6,TRUE,1,69.4,39.7917990637175,1,16.5833333333333,0.028555391816542
"HM253","M",0,0.078125,0.627381841786736,"1H",TRUE,6,TRUE,1,69.4,39.7917990637175,1,16.5833333333333,-0.352131745453173
"BF593","F",3,0.04638671875,1.1166685983509,"1B",FALSE,9,TRUE,0.5,60.1583333333333,44.4766835407934,1,19.4166666666666,0.110848524265827
"BF593","F",3,0.04638671875,1.1166685983509,"1B",FALSE,9,TRUE,0.5,74.3,55.2696859211103,2,16.1666666666667,0.110848524265827
"VM135","M",2,0.0390625,1.22833545818599,"21",TRUE,3,TRUE,0,62.0166666666667,39.5916160393341,1,5.66666666666666,0.216444656367417
"VM136","M",0,0.0390625,1.00500173851581,"21",TRUE,3,TRUE,0,62.0166666666667,39.5916160393341,1,5.66666666666666,-0.00688906330276255
"VM136","M",0,0.0390625,1.00500173851581,"21",FALSE,3,TRUE,0,72.7818181818182,57.8496986713296,2,7,-0.00688906330276255
"DM212","M",0,0.12890625,1.14029475477749,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.202871546489844
"DM212","M",0,0.12890625,1.14029475477749,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.202871546489844
"DM213","M",0,0.25,0.841134223405398,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.00408038031160666
"DM213","M",0,0.25,0.841134223405398,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.00408038031160666
"DM215","M",0,0.25,0.949168308598265,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.112114465504474
"DM215","M",0,0.25,0.949168308598265,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.112114465504474
"GM111","M",0,0.134765625,1.02105567175287,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,0.0884890456520216
"GM112","M",0,0.125,0.837501448763175,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,-0.103159480982338
"GM115","M",0,0.1640625,0.725834588928085,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,-0.182449126238765
"GM117","M",0,0.125,0.530702059488342,"7A",TRUE,6,TRUE,NA,73.5666666666667,44.9294868419259,1,19.25,-0.409958870257171
"GM117","M",0,0.125,0.530702059488342,"7A",TRUE,6,TRUE,NA,52.48,60.7846773455285,2,14.4166666666666,-0.409958870257171
"HF260","F",1,0.2020263671875,1.06083516843335,"1H",FALSE,10,TRUE,0.6,79.9333333333333,51.1368988524179,1,18.3333333333333,0.184018058685143
"HF261","F",0,0.119140625,1.07776799942868,"1H",TRUE,10,TRUE,0.8,79.9333333333333,51.1368988524179,1,18.3333333333333,0.132250487496366
"BM620","M",0,0.099609375,0.78166801884563,"1B",TRUE,16,TRUE,1,78.2166666666667,51.0207949286515,1,16.4166666666667,-0.180038100376015
"BM620","M",0,0.099609375,0.78166801884563,"1B",TRUE,16,TRUE,1,8.33333333333333,11.9303534454489,2,18.6666666666667,-0.180038100376015
"BF627","F",3,0.048828125,1.33269904410209,"1B",FALSE,16,TRUE,0.375,78.2166666666667,51.0207949286515,1,16.4166666666667,0.328902545928182
"BF627","F",2,0.048828125,1.33269904410209,"1B",FALSE,16,TRUE,0.375,8.33333333333333,11.9303534454489,2,18.6666666666667,0.328902545928182
"DF223","F",0,0.375,0.821848550496738,"11",TRUE,5,TRUE,0.75,78.1333333333333,51.1492350130893,1,23.75,0.0884017940546699
"DF223","F",0,0.375,0.821848550496738,"11",TRUE,5,TRUE,0.75,8.66666666666667,11.5902257671425,2,18.4166666666666,0.0884017940546699
"BM638","M",0,0.048828125,0.915533810322006,"1B",TRUE,6,TRUE,1,67.55,58.6848052193782,1,16.1666666666667,-0.0882626878519003
